Running for 999999.0 seconds (999999 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
08:40:01  58.0   0.0   0.4  41.3   0.4   13  45580  17423    3    3    3 172.06 
08:40:02  57.8   0.0   0.3  41.9   0.0   13  47298  17655    3    3    3 172.43 
08:40:03  58.1   0.0   0.3  41.6   0.0   13  44952  18630    3    3    3 167.68 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
08:40:04  57.8   0.1   0.3  41.8   0.0   11  45981  15978    3    3    3 158.90 
08:40:05  58.0   0.0   0.4  41.5   0.2   13  47172  14980   11    9    9 158.52 
08:40:06  57.5   0.0   0.4  42.2   0.0   13  45525  14171    3    3    3 133.54 
08:40:07  56.6   0.0   0.4  43.0   0.0   13  46284  14059    3    3    3  68.12 
08:40:08  57.3   0.1   0.3  42.3   0.0   13  46627  14090    3    3    3 120.79 
08:40:09  57.8   0.0   0.3  41.9   0.0   13  44910  13699    3    3    3 144.77 
08:40:10  57.5   0.0   0.4  42.0   0.1   13  47384  13929    3    3    3 120.95 
08:40:11  58.0   0.0   0.3  41.7   0.0   11  46419  14144    4    3    4 145.03 
08:40:12  57.6   0.0   0.3  42.1   0.0   13  47198  13851    3    3    3 120.52 
08:40:13  57.9   0.0   0.3  41.4   0.4   13  46763  13821    3    3    3 144.09 
08:40:14  57.6   0.1   0.3  40.2   1.9   14  46505  14097    1    1    2 120.28 
08:40:15  57.8   0.0   0.3  41.9   0.0   13  46535  13758    2    2    1 145.00 
08:40:16  57.8   0.0   0.2  42.0   0.0   13  46869  13709    3    3    3 120.03 
08:40:17  57.9   0.1   0.3  41.8   0.0   13  45395  13856    3    3    3 144.41 
08:40:18  57.4   0.0   0.3  42.4   0.0    8  46410  13742    3    3    3 119.58 
08:40:19  57.5   0.0   0.4  42.1   0.1   13  46104  14100    3    3    3 144.59 
08:40:20  51.7   0.1   1.3  46.9   0.0    8  44131  12806    3    3    3 115.43 
08:40:21  31.5   0.5   3.5  63.5   1.1   13  41312  10486   37   14   30 130.23 
08:40:22  57.5   0.0   0.5  42.0   0.0   13  41238  14156    3    3    3 142.67 
08:40:23  57.5   0.0   0.2  42.3   0.0   13  40458  14343    3    3    3 177.28 
08:40:24  57.6   0.0   0.3  42.1   0.0   13  47454  14207    3    3    3 120.02 
